split,worker_id,scenario_id,scenario_harm,harm,good,permissibility_rating,intention_rating,causal_structure,evitability,action,full_scenario
4,391,1,0,3.0,3.5,2,3,0,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah has a plan to deploy a computer virus to disable the enemy's weapons systems. However, the virus will also shut down civilian power grids. Another military strategist would deploy the virus, causing civilian power grids to be shut down, no matter what Major Sarah does. Major Sarah does not prevent the virus deployment."
4,391,7,0,3.0,2.5,2,3,0,0,1,"Sam, a kite designer, faces a moral dilemma. Sam has developed a new kite design that can fly higher and more stable, making it perfect for aerial photography. However, the design also poses a risk of getting entangled in power lines. Another kite designer would produce a similar kite design, causing an increased risk of entanglement in power lines, no matter what Sam does. Sam produces the new kite design"
4,391,9,0,1.5,4.0,4,2,1,0,0,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia does not prevent the organization of the high-profile charity event."
4,391,1,0,4.5,4.0,4,2,1,1,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. If Major Sarah does not order the killing of the child, the child will not die. Major Sarah orders the killing of the child."
4,391,6,0,2.5,4.0,4,2,0,0,0,"Jake, an urban planner, faces a moral dilemma. Jake has the opportunity to implement a new public transportation system that would reduce traffic congestion and pollution. However, the construction of the new system will temporarily disrupt local businesses and residents. Another urban planner would implement the new public transportation system, causing temporary disruption to local businesses and residents, no matter what Jake does. Jake does not prevent the implementation of the new public transportation system."
4,391,4,0,3.0,4.5,4,2,0,1,0,"Alice, a rocket scientist, faces a moral dilemma. Alice develops a new, more efficient rocket engine that has the potential to revolutionize space travel. However, the production of the engine results in a significant amount of pollution. If Alice prevents the creation of the new rocket engine, significant pollution will not be caused during the engine's production. Alice does not prevent the creation of the new rocket engine"
4,391,6,0,2.5,4.0,4,2,0,1,1,"Jake, an urban planner, faces a moral dilemma. Jake has the opportunity to implement a new public transportation system that would reduce traffic congestion and pollution. However, the construction of the new system will temporarily disrupt local businesses and residents. If Jake does not implement the new public transportation system, local businesses and residents will not be disrupted. Jake implements the new public transportation system"
4,391,2,0,3.0,2.5,3,2,0,0,0,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena does not prevent the construction of the observation towers."
4,391,7,0,2.5,2.0,2,3,1,0,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam uses the rare material."
4,391,8,0,3.0,4.5,2,3,0,1,0,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. If Zara prevents the use of the advanced quantum computer, it will not contribute to global warming. Zara does not prevent the use of the advanced quantum computer"
4,391,0,0,3.5,4.0,2,3,0,1,0,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha prevents the use of the software, sensitive patient data will not be leaked. Ayesha does not prevent the use of the software"
